Libro,Titulo del libro,Especialidad,Opinión del 1 al 6
Libro 2,Ingeniería de Fundaciones.,Ingeniería Civil,6
Libro 2,Ingeniería de Fundaciones.,Ingeniería Civil,6
Libro 2,Ingeniería de Fundaciones.,Ingeniería Civil,6
Libro 2,Ingeniería de Fundaciones.,Ingeniería Civil,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,5
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,5
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,5
Libro 42 ,Comportamiento Organizacional.,Economía,5
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,5
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,4
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,5
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,4
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,4
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,5
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,5
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,5
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,5
Libro 42 ,Comportamiento Organizacional.,Economía,5
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,5
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,4
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,5
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,4
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,4
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,5
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,5
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,5
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,5
Libro 42 ,Comportamiento Organizacional.,Economía,5
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,5
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,4
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,5
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,4
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,4
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,5
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,5
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,6
Libro 25,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,5
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,5
Libro 42 ,Comportamiento Organizacional.,Economía,5
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,6
Libro 42 ,Comportamiento Organizacional.,Economía,4
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,5
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,4
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,5
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,4
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,4
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,6
Libro 18,: Casos Prácticos de la Gestión del Talento.,Economía,5
